ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Segment_Slice
Rahung-97-1-1,Rahung-97-1,ʨʰak,240,false,expert,,tɕʰ a k,,,1
Rupa-97-1-1,Rupa-97-1,ʦʰak ~ ʨʰak,240,false,expert,,tsʰ~ʨʰ/ʨʰ a k,,,1
Shergaon-97-1-1,Shergaon-97-1,ʨʰak,240,false,expert,,tɕʰ a k,,,1
Khoina-98-1-1,Khoina-98-1,da-pɛː,243,false,expert,,d a,,,1
Khoina-98-1-2,Khoina-98-1,da-pɛː,241,false,expert,,p ɛː,,,2
Khoitam-98-1-1,Khoitam-98-1,peː,241,false,expert,,p eː,,,1
Rahung-98-1-1,Rahung-98-1,peː,241,false,expert,,p eː,,,1
Rupa-98-1-1,Rupa-98-1,ʨɔp-beː ~ ʨɔ-peː,242,false,expert,,tɕ ɔ (p)/p,,,1
Rupa-98-1-2,Rupa-98-1,ʨɔp-beː ~ ʨɔ-peː,241,false,expert,,b~p/b eː,,,2
Shergaon-98-1-1,Shergaon-98-1,ʨɔp-beː,242,false,expert,,tɕ ɔ p,,,1
Shergaon-98-1-2,Shergaon-98-1,ʨɔp-beː,241,false,expert,,b eː,,,2
Khispi-99-1-1,Khispi-99-1,wat,244,false,expert,,w a t,,,1
Duhumbi-99-1-1,Duhumbi-99-1,wat,244,false,expert,,w a t,,,1
Khoina-99-1-1,Khoina-99-1,jɐˀ,244,false,expert,,j ɐˀ -,,,1
Jerigaon-99-1-1,Jerigaon-99-1,jɐˀ,244,false,expert,,j ɐˀ -,,,1
Khoitam-99-1-1,Khoitam-99-1,jɔˀ,244,false,expert,,j ɔˀ -,,,1
Rahung-99-1-1,Rahung-99-1,jɔˀ,244,false,expert,,j ɔˀ -,,,1
Rupa-99-1-1,Rupa-99-1,jɔˀ,244,false,expert,,j ɔˀ -,,,1
Shergaon-99-1-1,Shergaon-99-1,jɔ,244,false,expert,,j ɔ -,,,1
Khispi-100-1-1,Khispi-100-1,tɔŋ-ti ~ tɔŋ-tej,34,false,expert,,t ɔ ŋ,,,1
Khispi-100-1-2,Khispi-100-1,tɔŋ-ti ~ tɔŋ-tej,246,false,expert,,t i~ej/i,,,2
Khoina-100-1-1,Khoina-100-1,ʂ-tyː,247,false,expert,,ʂ - -,,,1
Khoina-100-1-2,Khoina-100-1,ʂ-tyː,246,false,expert,,t yː,,,2
Jerigaon-100-1-1,Jerigaon-100-1,s-tyː,247,false,expert,,s - -,,,1
Jerigaon-100-1-2,Jerigaon-100-1,s-tyː,246,false,expert,,t yː,,,2
Khoitam-100-1-1,Khoitam-100-1,syŋ-tyː,247,false,expert,,s y ŋ,,,1
Khoitam-100-1-2,Khoitam-100-1,syŋ-tyː,246,false,expert,,t yː,,,2
Rahung-100-1-1,Rahung-100-1,syn-tyː,247,false,expert,,s y n,,,1
Rahung-100-1-2,Rahung-100-1,syn-tyː,246,false,expert,,t yː,,,2
Rupa-100-1-1,Rupa-100-1,ʦə-tyː ~ s-tyː,247,false,expert,,ts~s/s ə -,,,1
Rupa-100-1-2,Rupa-100-1,ʦə-tyː ~ s-tyː,246,false,expert,,t yː,,,2
Shergaon-100-1-1,Shergaon-100-1,sin-tiː ~ sin-tyː,247,false,expert,,s i n,,,1
Shergaon-100-1-2,Shergaon-100-1,sin-tiː ~ sin-tyː,246,false,expert,,t yː~iː/iː,,,2
Khispi-101-1-1,Khispi-101-1,ʨʰik-duŋ,685,false,expert,,tɕʰ i k,,,1
Khispi-101-1-2,Khispi-101-1,ʨʰik-duŋ,250,false,expert,,d u ŋ,,,2
Khoitam-101-1-1,Khoitam-101-1,(pʰyː) ʨʰu-luŋ,249,false,expert,,pʰ yː,,,1
Khoitam-101-1-2,Khoitam-101-1,(pʰyː) ʨʰu-luŋ,685,false,expert,,tɕʰ u -,,,2
Khoitam-101-1-3,Khoitam-101-1,(pʰyː) ʨʰu-luŋ,250,false,expert,,l u ŋ,,,3
Rahung-101-1-1,Rahung-101-1,(ba-)ʨʰu-ɹuŋ,249,false,expert,,b a,,,1
Rahung-101-1-2,Rahung-101-1,(ba-)ʨʰu-ɹuŋ,685,false,expert,,tɕʰ u -,,,2
Rahung-101-1-3,Rahung-101-1,(ba-)ʨʰu-ɹuŋ,250,false,expert,,ɹ u ŋ,,,3
Rupa-101-1-1,Rupa-101-1,(bə-)ʨʰu-luŋ,249,false,expert,,b ə,,,1
Rupa-101-1-2,Rupa-101-1,(bə-)ʨʰu-luŋ,685,false,expert,,tɕʰ u -,,,2
Rupa-101-1-3,Rupa-101-1,(bə-)ʨʰu-luŋ,250,false,expert,,l u ŋ,,,3
Shergaon-101-1-1,Shergaon-101-1,(bu-)ʨʰu-luŋ,249,false,expert,,b u,,,1
Shergaon-101-1-2,Shergaon-101-1,(bu-)ʨʰu-luŋ,685,false,expert,,tɕʰ u -,,,2
Shergaon-101-1-3,Shergaon-101-1,(bu-)ʨʰu-luŋ,250,false,expert,,l u ŋ,,,3
Khispi-102-1-1,Khispi-102-1,ɔ-ʦɛn,137,false,expert,,ɔ,,,1
Khispi-102-1-2,Khispi-102-1,ɔ-ʦɛn,252,false,expert,,ts ɛ n,,,2
Duhumbi-102-1-1,Duhumbi-102-1,ɔ-ʦɛn,137,false,expert,,ɔ,,,1
Duhumbi-102-1-2,Duhumbi-102-1,ɔ-ʦɛn,252,false,expert,,ts ɛ n,,,2
Khoina-102-1-1,Khoina-102-1,a-ʦɛn,137,false,expert,,a,,,1
Khoina-102-1-2,Khoina-102-1,a-ʦɛn,252,false,expert,,ts ɛ n,,,2
Jerigaon-102-1-1,Jerigaon-102-1,a-ʨɛn,137,false,expert,,a,,,1
Jerigaon-102-1-2,Jerigaon-102-1,a-ʨɛn,252,false,expert,,tɕ ɛ n,,,2
Khoitam-102-1-1,Khoitam-102-1,a-ʨan,137,false,expert,,a,,,1
Khoitam-102-1-2,Khoitam-102-1,a-ʨan,252,false,expert,,tɕ a n,,,2
Rahung-102-1-1,Rahung-102-1,a-ʨɛn,137,false,expert,,a,,,1
Rahung-102-1-2,Rahung-102-1,a-ʨɛn,252,false,expert,,tɕ ɛ n,,,2
Rupa-102-1-1,Rupa-102-1,a-ʨʰan,137,false,expert,,a,,,1
Rupa-102-1-2,Rupa-102-1,a-ʨʰan,252,false,expert,,tɕʰ a n,,,2
Khispi-103-1-1,Khispi-103-1,lam,253,false,expert,,l a m,,,1
Duhumbi-103-1-1,Duhumbi-103-1,lam,253,false,expert,,l a m,,,1
Khoina-103-1-1,Khoina-103-1,ran,253,false,expert,,r a n,,,1
Jerigaon-103-1-1,Jerigaon-103-1,ran,253,false,expert,,r a n,,,1
Khoitam-103-1-1,Khoitam-103-1,ram,253,false,expert,,r a m,,,1
Rahung-103-1-1,Rahung-103-1,ram,253,false,expert,,r a m,,,1
Rupa-103-1-1,Rupa-103-1,rɛŋ,253,false,expert,,r ɛ ŋ,,,1
Khispi-104-1-1,Khispi-104-1,tas,255,false,expert,,t a s,,,1
Duhumbi-104-1-1,Duhumbi-104-1,tas,255,false,expert,,t a s,,,1
Khoina-104-1-1,Khoina-104-1,nɐ̃,255,false,expert,,n ɐ̃ -,,,1
Jerigaon-104-1-1,Jerigaon-104-1,nɐ̃,255,false,expert,,n ɐ̃ -,,,1
Khoitam-104-1-1,Khoitam-104-1,nɔ̃,255,false,expert,,n ɔ̃ -,,,1
Rahung-104-1-1,Rahung-104-1,nɔ̃,255,false,expert,,n ɔ̃ -,,,1
Rupa-104-1-1,Rupa-104-1,nɔ̃,255,false,expert,,n ɔ̃ -,,,1
Shergaon-104-1-1,Shergaon-104-1,nɔ̃,255,false,expert,,n ɔ̃ -,,,1
Khispi-105-1-1,Khispi-105-1,un,256,false,expert,,u n,,,1
Duhumbi-105-1-1,Duhumbi-105-1,lɔn,36,false,expert,,l ɔ n,,,1
Khoina-105-1-1,Khoina-105-1,u,256,false,expert,,u -,,,1
Jerigaon-105-1-1,Jerigaon-105-1,u,256,false,expert,,u -,,,1
Khoitam-105-1-1,Khoitam-105-1,un,256,false,expert,,u n,,,1
Rahung-105-1-1,Rahung-105-1,un,256,false,expert,,u n,,,1
Khispi-106-1-1,Khispi-106-1,-ɕɔk,258,false,expert,,ɕ ɔ k,,,1
Duhumbi-106-1-1,Duhumbi-106-1,-ɕɔk,258,false,expert,,ɕ ɔ k,,,1
Jerigaon-106-1-1,Jerigaon-106-1,-sɔk,258,false,expert,,s ɔ k,,,1
Khoitam-106-1-1,Khoitam-106-1,-sɔk,258,false,expert,,s ɔ k,,,1
Rahung-106-1-1,Rahung-106-1,-sɔk,258,false,expert,,s ɔ k,,,1
Khispi-107-1-1,Khispi-107-1,dɔŋ,259,false,expert,,d ɔ ŋ,,,1
Duhumbi-107-1-1,Duhumbi-107-1,dɔŋ,631,false,expert,,d ɔ ŋ,,,1
Rahung-107-1-1,Rahung-107-1,ruŋ,631,false,expert,,r u ŋ,,,1
Rupa-107-1-1,Rupa-107-1,ruŋ,631,false,expert,,r u ŋ,,,1
Khoina-107-1-1,Khoina-107-1,tʰyŋ,259,false,expert,,tʰ y ŋ,,,1
Jerigaon-107-1-1,Jerigaon-107-1,tʰyŋ,631,false,expert,,tʰ y ŋ,,,1
Rupa-107-2-1,Rupa-107-2,tʰuŋ,259,false,expert,,tʰ u ŋ,,,1
Shergaon-107-1-1,Shergaon-107-1,tʰuŋ,259,false,expert,,tʰ u ŋ,,,1
Khispi-108-1-1,Khispi-108-1,be,260,false,expert,,b e,,,1
Duhumbi-108-1-1,Duhumbi-108-1,beˀ,260,false,expert,,b eˀ,,,1
Khoina-108-1-1,Khoina-108-1,bɛˀ,260,false,expert,,b ɛˀ,,,1
Jerigaon-108-1-1,Jerigaon-108-1,bɛˀ,260,false,expert,,b ɛˀ,,,1
Khoitam-108-1-1,Khoitam-108-1,bɛˀ,260,false,expert,,b ɛˀ,,,1
Rahung-108-1-1,Rahung-108-1,bɛˀ,260,false,expert,,b ɛˀ,,,1
Rupa-108-1-1,Rupa-108-1,ba,260,false,expert,,b a,,,1
Shergaon-108-1-1,Shergaon-108-1,ba,260,false,expert,,b a,,,1
Khispi-109-1-1,Khispi-109-1,ba-ju,261,false,expert,,b a,,,1
Khispi-109-1-2,Khispi-109-1,ba-ju,262,false,expert,,j u,,,2
Duhumbi-109-1-1,Duhumbi-109-1,bɔ-ju,261,false,expert,,b ɔ,,,1
Duhumbi-109-1-2,Duhumbi-109-1,bɔ-ju,262,false,expert,,j u,,,2
Khoina-109-1-1,Khoina-109-1,by-yː,261,false,expert,,b y,,,1
Khoina-109-1-2,Khoina-109-1,by-yː,262,false,expert,,- yː,,,2
Jerigaon-109-1-1,Jerigaon-109-1,by-yː,261,false,expert,,b y,,,1
Jerigaon-109-1-2,Jerigaon-109-1,by-yː,262,false,expert,,- yː,,,2
Khoitam-109-1-1,Khoitam-109-1,by-yː,261,false,expert,,b y,,,1
Khoitam-109-1-2,Khoitam-109-1,by-yː,262,false,expert,,- yː,,,2
Rupa-109-1-1,Rupa-109-1,by-yː ~ bi-iː,261,false,expert,,b y,,,1
Rupa-109-1-2,Rupa-109-1,by-yː ~ bi-iː,262,false,expert,,- yː~iː/yː,,,2
Shergaon-109-1-1,Shergaon-109-1,bi-iː,261,false,expert,,b i,,,1
Shergaon-109-1-2,Shergaon-109-1,bi-iː,262,false,expert,,- iː,,,2
Khispi-110-1-1,Khispi-110-1,lu ~ lɔː,263,false,expert,,l ɔː~u/ɔː,,,1
Duhumbi-110-1-1,Duhumbi-110-1,rɔː,263,false,expert,,r ɔː,,,1
Khoina-110-1-1,Khoina-110-1,(i-i-)rɔː,263,false,expert,,r ɔː,,,1
Jerigaon-110-1-1,Jerigaon-110-1,rɔː,263,false,expert,,r ɔː,,,1
Khoitam-110-1-1,Khoitam-110-1,rɔː,263,false,expert,,r ɔː,,,1
Rahung-110-1-1,Rahung-110-1,roː,263,false,expert,,r oː,,,1
Rupa-110-1-1,Rupa-110-1,raw,263,false,expert,,r au,,,1
Shergaon-110-1-1,Shergaon-110-1,raw,263,false,expert,,r au,,,1
Duhumbi-111-1-1,Duhumbi-111-1,kam-bɛj bu,133,false,expert,,k a m,,,1
Duhumbi-111-1-2,Duhumbi-111-1,kam-bɛj bu,571,false,expert,,b ɛi,,,2
Duhumbi-111-1-3,Duhumbi-111-1,kam-bɛj bu,487,false,expert,,b u,,,3
Khoina-111-1-1,Khoina-111-1,xɐm-pʰɐ,266,false,expert,,x ɐ m,,,1
Khoina-111-1-2,Khoina-111-1,xɐm-pʰɐ,265,false,expert,,pʰ ɐ,,,2
Jerigaon-111-1-1,Jerigaon-111-1,hɐm-pʰɐ,266,false,expert,,h ɐ m,,,1
Jerigaon-111-1-2,Jerigaon-111-1,hɐm-pʰɐ,265,false,expert,,pʰ ɐ,,,2
Khoitam-111-1-1,Khoitam-111-1,ham-pʰlɔ,266,false,expert,,h a m,,,1
Khoitam-111-1-2,Khoitam-111-1,ham-pʰlɔ,265,false,expert,,pʰ l ɔ,,,2
Rahung-111-1-1,Rahung-111-1,haŋ-pʰ-gɔ,266,false,expert,,h a ŋ,,,1
Rahung-111-1-2,Rahung-111-1,haŋ-pʰ-gɔ,265,false,expert,,pʰ -,,,2
Rahung-111-1-3,Rahung-111-1,haŋ-pʰ-gɔ,267,false,expert,,g ɔ,,,3
Rupa-111-1-1,Rupa-111-1,hɐŋ-pʰwɔ,266,false,expert,,h ɐ ŋ,,,1
Rupa-111-1-2,Rupa-111-1,hɐŋ-pʰwɔ,265,false,expert,,pʰ w ɔ,,,2
Shergaon-111-1-1,Shergaon-111-1,kam-ba,133,false,expert,,k a m,,,1
Shergaon-111-1-2,Shergaon-111-1,kam-ba,571,false,expert,,b a,,,2
Khispi-112-1-1,Khispi-112-1,ʦʰu,268,false,expert,,tsʰ u,,,1
Duhumbi-112-1-1,Duhumbi-112-1,ʦʰu,268,false,expert,,tsʰ u,,,1
Khoina-112-1-1,Khoina-112-1,ʦʰyː,268,false,expert,,tsʰ yː,,,1
Khoitam-112-1-1,Khoitam-112-1,ʨʰyː,268,false,expert,,tɕʰ yː,,,1
Rahung-112-1-1,Rahung-112-1,ʨʰyː,268,false,expert,,tɕʰ yː,,,1
Rupa-112-1-1,Rupa-112-1,ʨʰyː,268,false,expert,,tɕʰ yː,,,1
Khispi-113-1-1,Khispi-113-1,gaŋ,269,false,expert,,g a ŋ,,,1
Duhumbi-113-1-1,Duhumbi-113-1,gɹaŋ,269,false,expert,,g ɹ a ŋ,,,1
Khoina-113-1-1,Khoina-113-1,dʐajk,269,false,expert,,ɖʐ aj/ai k,,,1
Jerigaon-113-1-1,Jerigaon-113-1,ʥɛk,269,false,expert,,dʑ ɛ k,,,1
Khoitam-113-1-1,Khoitam-113-1,ʥɛk,269,false,expert,,dʑ ɛ k,,,1
Rahung-113-1-1,Rahung-113-1,ʥɛk,269,false,expert,,dʑ ɛ k,,,1
Rupa-113-1-1,Rupa-113-1,gɛk,269,false,expert,,g ɛ k,,,1
Shergaon-113-1-1,Shergaon-113-1,gɛk,269,false,expert,,g ɛ k,,,1
Duhumbi-114-1-1,Duhumbi-114-1,tʰjɛŋ,270,false,expert,,tʰ j ɛ ŋ,,,1
Rupa-114-1-1,Rupa-114-1,tʰɛŋ,270,false,expert,,tʰ ɛ ŋ,,,1
Duhumbi-593-1-1,Duhumbi-593-1,tʰɔp,754,false,expert,,tʰ ɔ p,,,1
Khispi-115-1-1,Khispi-115-1,(mɛn-)tʰak,691,false,expert,,m ɛ n,,,1
Khispi-115-1-2,Khispi-115-1,(mɛn-)tʰak,271,false,expert,,tʰ a k,,,2
Duhumbi-115-1-1,Duhumbi-115-1,(mɛn-)tʰak,691,false,expert,,m ɛ n,,,1
Duhumbi-115-1-2,Duhumbi-115-1,(mɛn-)tʰak,271,false,expert,,tʰ a k,,,2
Khoina-115-1-1,Khoina-115-1,tʰɐk-kʰyː,271,false,expert,,tʰ ɐ k,,,1
Khoina-115-1-2,Khoina-115-1,tʰɐk-kʰyː,272,false,expert,,kʰ yː,,,2
Jerigaon-115-1-1,Jerigaon-115-1,tʰɐk-kʰyː,271,false,expert,,tʰ ɐ k,,,1
Jerigaon-115-1-2,Jerigaon-115-1,tʰɐk-kʰyː,272,false,expert,,kʰ yː,,,2
Khoitam-115-1-1,Khoitam-115-1,tʰak-kʰyː,271,false,expert,,tʰ a k,,,1
Khoitam-115-1-2,Khoitam-115-1,tʰak-kʰyː,272,false,expert,,kʰ yː,,,2
Rahung-115-1-1,Rahung-115-1,tʰak-kʰyː,271,false,expert,,tʰ a k,,,1
Rahung-115-1-2,Rahung-115-1,tʰak-kʰyː,272,false,expert,,kʰ yː,,,2
Shergaon-115-1-1,Shergaon-115-1,tʰak-kʰiː,271,false,expert,,tʰ a k,,,1
Shergaon-115-1-2,Shergaon-115-1,tʰak-kʰiː,272,false,expert,,kʰ iː,,,2
Duhumbi-594-1-1,Duhumbi-594-1,pʰas,793,false,expert,,pʰ a s,,,1
Khispi-116-1-1,Khispi-116-1,haŋ-ŋa,273,false,expert,,h a ŋ,,,1
Khispi-116-1-2,Khispi-116-1,haŋ-ŋa,274,false,expert,,ŋ a,,,2
Khoina-116-1-1,Khoina-116-1,fɔ-ɔ̃ː,273,false,expert,,f ɔ -,,,1
Khoina-116-1-2,Khoina-116-1,fɔ-ɔ̃ː,274,false,expert,,- ɔ̃ː,,,2
Jerigaon-116-1-1,Jerigaon-116-1,hɔ-ɔ̃ː,273,false,expert,,h ɔ -,,,1
Jerigaon-116-1-2,Jerigaon-116-1,hɔ-ɔ̃ː,274,false,expert,,- ɔ̃ː,,,2
Khoitam-116-1-1,Khoitam-116-1,hu-ɔ̃ː,273,false,expert,,h u -,,,1
Khoitam-116-1-2,Khoitam-116-1,hu-ɔ̃ː,274,false,expert,,- ɔ̃ː,,,2
Rahung-116-1-1,Rahung-116-1,hɔ-ɔ̃ː,273,false,expert,,h ɔ -,,,1
Rahung-116-1-2,Rahung-116-1,hɔ-ɔ̃ː,274,false,expert,,- ɔ̃ː,,,2
Rupa-116-1-1,Rupa-116-1,bə-hɔk,795,false,expert,,b ə,,,1
Rupa-116-1-2,Rupa-116-1,bə-hɔk,275,false,expert,,h ɔ k,,,2
Khispi-117-1-1,Khispi-117-1,kʰip,209,false,expert,,kʰ i p,,,1
Duhumbi-117-1-1,Duhumbi-117-1,kʰip,209,false,expert,,kʰ i p,,,1
Khoina-117-1-1,Khoina-117-1,tʂʰeˀ,209,false,expert,,ʈʂʰ eˀ -,,,1
Jerigaon-117-1-1,Jerigaon-117-1,ʨʰeˀ,209,false,expert,,tɕʰ eˀ -,,,1
Khoitam-117-1-1,Khoitam-117-1,ʨʰeˀ,209,false,expert,,tɕʰ eˀ -,,,1
Rahung-117-1-1,Rahung-117-1,ʨʰeˀ,209,false,expert,,tɕʰ eˀ -,,,1
Rupa-117-1-1,Rupa-117-1,kʰeˀ,209,false,expert,,kʰ eˀ -,,,1
Shergaon-117-1-1,Shergaon-117-1,kʰeː,209,false,expert,,kʰ eː -,,,1
Khispi-118-1-1,Khispi-118-1,mɛm-bɔŋ,277,false,expert,,m ɛ m,,,1
Khispi-118-1-2,Khispi-118-1,mɛm-bɔŋ,278,false,expert,,b ɔ ŋ,,,2
Duhumbi-118-1-1,Duhumbi-118-1,mɛm-pʰɔŋ,277,false,expert,,m ɛ m,,,1
Duhumbi-118-1-2,Duhumbi-118-1,mɛm-pʰɔŋ,278,false,expert,,pʰ ɔ ŋ,,,2
Khoina-118-1-1,Khoina-118-1,ma-buŋ,277,false,expert,,m a -,,,1
Khoina-118-1-2,Khoina-118-1,ma-buŋ,278,false,expert,,b u ŋ,,,2
Jerigaon-118-1-1,Jerigaon-118-1,ma-buŋ,277,false,expert,,m a -,,,1
Jerigaon-118-1-2,Jerigaon-118-1,ma-buŋ,278,false,expert,,b u ŋ,,,2
Khoitam-118-1-1,Khoitam-118-1,ma-buŋ,277,false,expert,,m a -,,,1
Khoitam-118-1-2,Khoitam-118-1,ma-buŋ,278,false,expert,,b u ŋ,,,2
Rahung-118-1-1,Rahung-118-1,ma-buŋ,277,false,expert,,m a -,,,1
Rahung-118-1-2,Rahung-118-1,ma-buŋ,278,false,expert,,b u ŋ,,,2
Rupa-118-1-1,Rupa-118-1,mə-/bə-buŋ,277,false,expert,,b~m/m ə -,,,1
Rupa-118-1-2,Rupa-118-1,mə-/bə-buŋ,278,false,expert,,b u ŋ,,,2
Shergaon-118-1-1,Shergaon-118-1,mə-buŋ,277,false,expert,,m ə -,,,1
Shergaon-118-1-2,Shergaon-118-1,mə-buŋ,278,false,expert,,b u ŋ,,,2
Duhumbi-119-1-1,Duhumbi-119-1,bɔs,279,false,expert,,b ɔ s,,,1
Khoina-119-1-1,Khoina-119-1,bøˀ,279,false,expert,,b øˀ -,,,1
Khoitam-119-1-1,Khoitam-119-1,beˀ,279,false,expert,,b eˀ -,,,1
Rahung-119-1-1,Rahung-119-1,bøˀ,279,false,expert,,b øˀ -,,,1
Khispi-120-1-1,Khispi-120-1,ʥamp,280,false,expert,,dʑ a m p,,,1
Duhumbi-120-1-1,Duhumbi-120-1,ʥamp,280,false,expert,,dʑ a m p,,,1
Khoina-120-1-1,Khoina-120-1,ʥa,280,false,expert,,dʑ a -,,,1
Khoitam-120-1-1,Khoitam-120-1,ʥap,280,false,expert,,dʑ a p,,,1
Rahung-120-1-1,Rahung-120-1,ʥap,280,false,expert,,dʑ a p,,,1
Duhumbi-121-1-1,Duhumbi-121-1,ʨʰat,281,false,expert,,tɕʰ a t,,,1
Khoina-121-1-1,Khoina-121-1,ʦat,281,false,expert,,ts a t,,,1
Jerigaon-121-1-1,Jerigaon-121-1,ʨɛk,281,false,expert,,tɕ ɛ k,,,1
Khoitam-121-1-1,Khoitam-121-1,ʨɛk,281,false,expert,,tɕ ɛ k,,,1
Rahung-121-1-1,Rahung-121-1,ʨɛk,281,false,expert,,tɕ ɛ k,,,1
Rupa-121-1-1,Rupa-121-1,ʦɛk ~ ʨɛk,281,false,expert,,ts~ʨ/ʨ ɛ k,,,1
Shergaon-121-1-1,Shergaon-121-1,ʨɛk,281,false,expert,,tɕ ɛ k,,,1
Khoina-122-1-1,Khoina-122-1,ʂuː,282,false,expert,,ʂ uː,,,1
Jerigaon-122-1-1,Jerigaon-122-1,suː,282,false,expert,,s uː,,,1
Khoitam-122-1-1,Khoitam-122-1,suː,282,false,expert,,s uː,,,1
Rahung-122-1-1,Rahung-122-1,suː,282,false,expert,,s uː,,,1
Rupa-122-1-1,Rupa-122-1,suː,282,false,expert,,s uː,,,1
Shergaon-122-1-1,Shergaon-122-1,suː,282,false,expert,,s uː,,,1
Khispi-123-1-1,Khispi-123-1,da-mu,135,false,expert,,d a,,,1
Khispi-123-1-2,Khispi-123-1,da-mu,284,false,expert,,m u,,,2
Duhumbi-123-1-1,Duhumbi-123-1,da-mu,135,false,expert,,d a,,,1
Duhumbi-123-1-2,Duhumbi-123-1,da-mu,284,false,expert,,m u,,,2
Khoina-123-1-1,Khoina-123-1,(a-) də-myː,632,false,expert,,a,,,1
Khoina-123-1-2,Khoina-123-1,(a-) də-myː,135,false,expert,,d ə,,,2
Khoina-123-1-3,Khoina-123-1,(a-) də-myː,284,false,expert,,m yː,,,3
Jerigaon-123-1-1,Jerigaon-123-1,də-myː,135,false,expert,,d ə,,,1
Jerigaon-123-1-2,Jerigaon-123-1,də-myː,284,false,expert,,m yː,,,2
Khoitam-123-1-1,Khoitam-123-1,də-myː,135,false,expert,,d ə,,,1
Khoitam-123-1-2,Khoitam-123-1,də-myː,284,false,expert,,m yː,,,2
Rahung-123-1-1,Rahung-123-1,də-myː,135,false,expert,,d ə,,,1
Rahung-123-1-2,Rahung-123-1,də-myː,284,false,expert,,m yː,,,2
Rupa-123-1-1,Rupa-123-1,də-myː,135,false,expert,,d ə,,,1
Rupa-123-1-2,Rupa-123-1,də-myː,284,false,expert,,m yː,,,2
Shergaon-123-1-1,Shergaon-123-1,di-miː,135,false,expert,,d i,,,1
Shergaon-123-1-2,Shergaon-123-1,di-miː,284,false,expert,,m iː,,,2
Khispi-124-1-1,Khispi-124-1,u-ʨʰam,797,false,expert,,u,,,1
Khispi-124-1-2,Khispi-124-1,u-ʨʰam,285,false,expert,,tɕʰ a m,,,2
Duhumbi-124-1-1,Duhumbi-124-1,u-ʨʰam,797,false,expert,,u,,,1
Duhumbi-124-1-2,Duhumbi-124-1,u-ʨʰam,285,false,expert,,tɕʰ a m,,,2
Khoina-124-1-1,Khoina-124-1,a-ʨʰan,797,false,expert,,a,,,1
Khoina-124-1-2,Khoina-124-1,a-ʨʰan,285,false,expert,,tɕʰ a n,,,2
Khoitam-124-1-1,Khoitam-124-1,a-ʨʰam,797,false,expert,,a,,,1
Khoitam-124-1-2,Khoitam-124-1,a-ʨʰam,285,false,expert,,tɕʰ a m,,,2
Rahung-124-1-1,Rahung-124-1,a-ʨʰam,797,false,expert,,a,,,1
Rahung-124-1-2,Rahung-124-1,a-ʨʰam,285,false,expert,,tɕʰ a m,,,2
Rupa-124-1-1,Rupa-124-1,a-ʨʰam,797,false,expert,,a,,,1
Rupa-124-1-2,Rupa-124-1,a-ʨʰam,285,false,expert,,tɕʰ a m,,,2
Duhumbi-125-1-1,Duhumbi-125-1,lɔw-la,287,false,expert,,l ɔu -,,,1
Duhumbi-125-1-2,Duhumbi-125-1,lɔw-la,288,false,expert,,l a,,,2
Khoina-125-1-1,Khoina-125-1,lə-luː,287,false,expert,,l ə -,,,1
Khoina-125-1-2,Khoina-125-1,lə-luː,288,false,expert,,l uː,,,2
Jerigaon-125-1-1,Jerigaon-125-1,lɛn-lu,287,false,expert,,l ɛ n,,,1
Jerigaon-125-1-2,Jerigaon-125-1,lɛn-lu,288,false,expert,,l u,,,2
Khoitam-125-1-1,Khoitam-125-1,luŋ-luː,287,false,expert,,l u ŋ,,,1
Khoitam-125-1-2,Khoitam-125-1,luŋ-luː,288,false,expert,,l uː,,,2
Rahung-125-1-1,Rahung-125-1,luŋ-luː,287,false,expert,,l u ŋ,,,1
Rahung-125-1-2,Rahung-125-1,luŋ-luː,288,false,expert,,l uː,,,2
Rupa-125-1-1,Rupa-125-1,li-luː,287,false,expert,,l i -,,,1
Rupa-125-1-2,Rupa-125-1,li-luː,288,false,expert,,l uː,,,2
Shergaon-125-1-1,Shergaon-125-1,ly-luː,287,false,expert,,l y -,,,1
Shergaon-125-1-2,Shergaon-125-1,ly-luː,288,false,expert,,l uː,,,2
Khispi-126-1-1,Khispi-126-1,lɔw-ki,290,false,expert,,l ɔu -,,,1
Khispi-126-1-2,Khispi-126-1,lɔw-ki,289,false,expert,,k i -,,,2
Duhumbi-126-1-1,Duhumbi-126-1,lɔw-kiˀ,290,false,expert,,l ɔu -,,,1
Duhumbi-126-1-2,Duhumbi-126-1,lɔw-kiˀ,289,false,expert,,k iˀ -,,,2
Khoina-126-1-1,Khoina-126-1,lə-ʨik,290,false,expert,,l ə -,,,1
Khoina-126-1-2,Khoina-126-1,lə-ʨik,289,false,expert,,tɕ i k,,,2
Jerigaon-126-1-1,Jerigaon-126-1,lɛn-ʨik,290,false,expert,,l ɛ n,,,1
Jerigaon-126-1-2,Jerigaon-126-1,lɛn-ʨik,289,false,expert,,tɕ i k,,,2
Khoitam-126-1-1,Khoitam-126-1,liŋ-ʨik,290,false,expert,,l i ŋ,,,1
Khoitam-126-1-2,Khoitam-126-1,liŋ-ʨik,289,false,expert,,tɕ i k,,,2
Rahung-126-1-1,Rahung-126-1,nin-ʨik,290,false,expert,,n i n,,,1
Rahung-126-1-2,Rahung-126-1,nin-ʨik,289,false,expert,,tɕ i k,,,2
