163	bow	2	11	quiver / bow
308	?	2	11	deep / push
335	sky-prefix3	3	11	dragon, thunder, lightning / shake / lightning
339	dry	2	11	dry, dry up (v.i.) / dry (adj.)
368	hand2	2	11	elbow / palm, sole
613	?	2	11	left (side) / red
688	?	2	11	millet, broomcorn / settle
762	?	2	11	potato-bean / old
981	da-suffix2	2	11	tasty / small
25	?	2	10	Miji people / millet, foxtail
28	pa-suffix1	4	10	left (side) / boil (n) / Monpa / knee
75	?	2	10	amaranth / marten
81	?	2	10	year, next / ant
87	?	2	10	honey / ash
115	sa-prefix3	2	10	liver / bear
135	?	2	10	hornet / daughter
140	pa-prefix2	2	10	falcon / bird
191	sa-prefix4	2	10	goral / buffalo
260	?	2	10	lightning / copula, existential
329	?	2	10	dog / walk, move, go
377	?	2	10	frying pan / excrement
472	?	2	10	wet / garlic
552	tuber	2	10	taro / tuber
570	insect	2	10	leech, water / insect
589	pillow	2	10	knee / pillow
687	sky-prefix4	2	10	millet, broomcorn / millet, foxtail
760	?	2	10	see / okay
849	?	2	10	rice, husked / rain (n)
889	rot	2	10	smell1 (vi) / rot (vi)
936	leg-prefix	2	10	shoe, footwear / thigh
1049	spittle	2	10	spit / spittle, spit
1119	thatside	1	10	that side
1222	wash	1	10	wash
67	?	2	9	that side / agent
159	sa-prefix5	2	9	brain / bone
217	?	2	9	much / chew
233	small	2	9	finger / civet or spotted wild cat
458	?	2	9	fruit / wait
542	spear	2	9	horsefly / spear
581	?	2	9	keep, remain / morning
706	?	2	9	soda ash / mountain peak
844	quiver	1	9	quiver
944	?	2	9	shoulder / tooth
1002	son	1	9	son
1081	straight	1	9	straight
1	1sg	1	8	1sg
4	2plincl	1	8	2pl.incl
5	2plincl	1	8	2pl.incl
6	2sg	1	8	2sg
32	pa-suffix2	2	8	leech, land / Namshu people
60	aconite	1	8	aconite
65	?	2	8	afternoon / split
79	?	2	8	angry (vi) / word
80	ant	1	8	ant
86	ash	1	8	ash
92	axe	1	8	axe
102	bamboo	1	8	bamboo
106	barley	1	8	barley
107	bastard	1	8	bastard
108	bastard	1	8	bastard
109	bat	1	8	bat
114	bear	1	8	bear
125	beerfilter	1	8	beer filter
131	bellyabdomen	1	8	belly, abdomen
143	bittervi	1	8	bitter (vi)
145	black	1	8	black
147	blood	1	8	blood
149	blow	1	8	blow
152	boarwild	1	8	boar, wild
153	boarwild	1	8	boar, wild
158	bone	1	8	bone
164	brain	1	8	brain
171	breastmilk	1	8	breast, milk
172	breath	1	8	breath
173	bridge	1	8	bridge
183	brotherinlaw	1	8	brother-in-law
185	buckwheatbitter	1	8	buckwheat, bitter
188	buckwheatsweet	1	8	buckwheat, sweet
189	buckwheatsweet	1	8	buckwheat, sweet
193	burnvi	1	8	burn (vi)
196	butter	1	8	butter
197	butterfly	1	8	butterfly
199	buy	1	8	buy
200	callfor	1	8	call for
201	cane	1	8	cane
202	caphat	1	8	cap, hat
206	cat	1	8	cat
224	chili	1	8	chili
240	cliffravine	1	8	cliff, ravine
244	clothing	1	8	clothing
255	comb	1	8	comb
259	cook	1	8	cook
263	corpse	1	8	corpse
265	cotton	1	8	cotton
269	count	1	8	count
277	cucumber	1	8	cucumber
289	dayaftertwodays	1	8	day after two days
290	dayaftertwodays	1	8	day after two days
297	daybeforeyesterday	1	8	day before yesterday
300	daybeforeyesterday	1	8	day before yesterday
310	deerbarking	1	8	deer, barking
325	do	1	8	do
327	dog	1	8	dog
337	dreamn	1	8	dream (n)
338	drink	1	8	drink
350	ear	1	8	ear
357	eat	1	8	eat
361	eggplant	1	8	eggplant
363	eggplant	1	8	eggplant
364	eight	1	8	eight
365	eight	1	8	eight
379	exit	1	8	exit
380	eye	1	8	eye
396	fatn	1	8	fat (n)
404	fernfiddlehead	1	8	fern, fiddlehead
405	fernfiddlehead	1	8	fern, fiddlehead
409	field	1	8	field
415	fire	1	8	fire
424	flour	1	8	flour
434	flyvi	1	8	fly (vi)
436	fodder	1	8	fodder
440	forest	1	8	forest
445	four	1	8	four
446	four	1	8	four
473	give	1	8	give
474	go	1	8	go
479	gold	1	8	gold
489	grandmother	1	8	grandmother
502	hairhead	1	8	hair (head)
503	hairhead	1	8	hair (head)
519	heavy	1	8	heavy
523	hide	1	8	hide
544	house	1	8	house
553	humanbeing	1	8	human being
554	humanbeing	1	8	human being
558	hungryvi	1	8	hungry (vi)
561	hunter	1	8	hunter
562	hunter	1	8	hunter
567	imperative	1	8	imperative
575	itch	1	8	itch
582	kickv	1	8	kick (v)
585	kill	1	8	kill
593	know	1	8	know
594	ladder	1	8	ladder
595	ladder	1	8	ladder
596	language	1	8	language
598	langur	1	8	langur
599	lap	1	8	lap
602	laugh	1	8	laugh
603	leaf	1	8	leaf
605	leaflitter	1	8	leaf litter
606	leaflitter	1	8	leaf litter
617	?	2	8	left (side) / pheasant, kalij
620	leg	1	8	leg
637	liquor	1	8	liquor
639	livestay	1	8	live, stay
646	long	1	8	long
658	machete	1	8	machete
665	male	1	8	male
667	man	1	8	man
668	man	1	8	man
677	marten	1	8	marten
678	meatanimal	1	8	meat, animal
682	medicine	1	8	medicine
693	mithun	1	8	mithun
694	mithun	1	8	mithun
702	mortarwood	1	8	mortar (wood)
704	mother	1	8	mother
709	mouserat	1	8	mouse, rat
710	mouserat	1	8	mouse, rat
714	much	1	8	much
718	mud	1	8	mud
719	mud	1	8	mud
723	nail	1	8	nail
726	name	1	8	name
729	navel	1	8	navel
730	navel	1	8	navel
739	needle	1	8	needle
740	negativeprefix	1	8	negative prefix
741	nesthivewomb	1	8	nest, hive, womb
743	new	1	8	new
744	new	1	8	new
748	nine	1	8	nine
749	nomenagentis	1	8	nomen agentis
751	noon	1	8	noon
788	pathroad	1	8	path, road
802	pig	1	8	pig
803	pig	1	8	pig
808	pinekindle	1	8	pine kindle
809	pinekindle	1	8	pine kindle
819	poison	1	8	poison
820	porcupine	1	8	porcupine
821	porcupine	1	8	porcupine
827	pulse	1	8	pulse
828	pulse	1	8	pulse
835	pus	1	8	pus
848	radish	1	8	radish
872	sky-prefix5	2	8	thunder (vi) / rice, unhusked, paddy
876	right	1	8	right
878	ripe	1	8	ripe
898	sago	1	8	sago
902	salt	1	8	salt
910	say	1	8	say
916	seed	1	8	seed
919	serow	1	8	serow
922	seven	1	8	seven
933	sheep	1	8	sheep
939	shoot	1	8	shoot
947	shyashamedvi	1	8	shy, ashamed (vi)
948	sickvi	1	8	sick (vi)
963	sisterinlaw	1	8	sister-in-law
967	six	1	8	six
969	skinbark	1	8	skin, bark
970	skinbark	1	8	skin, bark
972	sky	1	8	sky
973	sleep	1	8	sleep
974	slowly	1	8	slowly
979	small	1	8	small
993	snow	1	8	snow
994	snow	1	8	snow
1001	soilearth	1	8	soil, earth
1005	soninlaw	1	8	son-in-law
1021	soybean	1	8	soybean
1022	soybean	1	8	soybean
1043	spiritsoulshadow	1	8	spirit, soul, shadow
1048	throw	2	8	spit / throw
1065	standup	1	8	stand (up)
1068	steal	1	8	steal
1077	stone	1	8	stone
1091	sugarcane	1	8	sugarcane
1092	sugarcane	1	8	sugarcane
1096	sunday	1	8	sun, day
1097	swallow	1	8	swallow
1102	tail	1	8	tail
1104	take	1	8	take
1108	taro	1	8	taro
1111	tasty	1	8	tasty
1116	ten	1	8	ten
1141	thirstyvi	1	8	thirsty (vi)
1146	thorn	1	8	thorn
1147	thorn	1	8	thorn
1150	thread	1	8	thread
1151	three	1	8	three
1158	tievt	1	8	tie (vt)
1159	tiger	1	8	tiger
1163	today	1	8	today
1164	today	1	8	today
1167	tomorrow	1	8	tomorrow
1171	tongue	1	8	tongue
1177	trivet	1	8	trivet
1187	twenty	1	8	twenty
1189	two	1	8	two
1195	urine	1	8	urine
1197	vegetableleafy	1	8	vegetable, leafy
1203	village	1	8	village
1211	wakeup	1	8	wake up
1217	walnut	1	8	walnut
1229	weedgrass	1	8	weed, grass
1238	when	1	8	when
1249	who	1	8	who
1252	wife	1	8	wife
1253	wind	1	8	wind
1254	wind	1	8	wind
1257	window	1	8	window
1263	woman	1	8	woman
1266	wool	1	8	wool
7	3sg	1	7	3sg
13	indoaryanperson	1	7	Indo-Aryan person
74	allative	1	7	allative
83	arrow	1	7	arrow
89	associative	1	7	associative
121	bee	1	7	bee
122	bee	1	7	bee
123	bee	1	7	bee
154	boilwater	1	7	boil  (water)
160	a/ə/i-prefix	2	7	bone / root
161	borrow	1	7	borrow
170	break	1	7	break
181	brotheryounger	1	7	brother, younger
186	buckwheatbitter	1	7	buckwheat, bitter
210	charcoal	1	7	charcoal
211	charcoal	1	7	charcoal
221	child	1	7	child
246	cloudmistfog	1	7	cloud, mist, fog
252	cold	1	7	cold
253	coldvi	1	7	cold (vi)
261	copulanegative	1	7	copula, negative
262	copulanegative	1	7	copula, negative
266	cotton	1	7	cotton
278	cucumber	1	7	cucumber
281	cut	1	7	cut
287	dayaftertomorrow	1	7	day after tomorrow
288	dayaftertomorrow	1	7	day after tomorrow
321	dirty	1	7	dirty
332	down	1	7	down
358	egg	1	7	egg
366	elbow	1	7	elbow
378	excrete	1	7	excrete
382	face	1	7	face
389	?	2	7	pumpkin / fall
392	fast	1	7	fast
397	father	1	7	father
400	female	1	7	female
437	food	1	7	food
444	forget	1	7	forget
448	soil-prefix	2	7	friend / sand
465	gallbile	1	7	gall, bile
471	garlic	1	7	garlic
477	goitre	1	7	goitre
478	goitre	1	7	goitre
481	good	1	7	good
483	goral	1	7	goral
500	hairbodyfeather	1	7	hair (body): feather
511	head	1	7	head
525	honey	1	7	honey
564	husband	1	7	husband
625	light	1	7	light
638	listenheed	1	7	listen, heed
640	liver	1	7	liver
656	macaque	1	7	macaque
659	machete	1	7	machete
711	mouth	1	7	mouth
745	night	1	7	night
818	plural	1	7	plural
825	prohibitiveprefix	1	7	prohibitive prefix
839	put	1	7	put
841	quarrelv	1	7	quarrel (v)
894	roundsmallobject	1	7	round, small object
932	sheep	1	7	sheep
943	shoulder	1	7	shoulder
965	sit	1	7	sit
1039	spider	1	7	spider
1044	spiritsoulshadow	1	7	spirit, soul, shadow
1076	stick	1	7	stick
1126	thick	1	7	thick
1131	thigh	1	7	thigh
1132	thin	1	7	thin
1166	togetherwith	1	7	together with
1175	tooth	1	7	tooth
1191	upthere	1	7	up there
1199	veranda	1	7	veranda
1228	weave	1	7	weave
1256	window	1	7	window
1282	yesterday	1	7	yesterday
1283	yesterday	1	7	yesterday
30	monpa	1	6	Monpa
59	achieveobtain	1	6	achieve, obtain
64	afternoon	1	6	afternoon
69	alivehealthy	1	6	alive, healthy
77	angryvi	1	6	angry (vi)
78	angryvi	1	6	angry (vi)
82	arrive	1	6	arrive
88	ask	1	6	ask
90	attic	1	6	attic
94	backn	1	6	back (n)
100	bad	1	6	bad
103	banana	1	6	banana
113	beans	1	6	beans
116	beathit	1	6	beat, hit
142	bite	1	6	bite
155	boiln	1	6	boil (n)
175	bring	1	6	bring
198	butterfly	1	6	butterfly
232	civetorspottedwildcat	1	6	civet or spotted wild cat
247	cloudmistfog	1	6	cloud, mist, fog
268	coughvi	1	6	cough (vi)
273	crow	1	6	crow
282	dance	1	6	dance
285	daughterinlaw	1	6	daughter-in-law
298	daybeforeyesterday	1	6	day before yesterday
306	deep	1	6	deep
311	deerbarking	1	6	deer, barking
312	sa-prefix6	2	6	goat / deer, sambar
315	deityghost	1	6	deity, ghost
318	descend	1	6	descend
330	dogwild	1	6	dog, wild
342	dryadj	1	6	dry (adj.)
352	earthworm	1	6	earthworm
367	elbow	1	6	elbow
372	elephant	1	6	elephant
373	elephant	1	6	elephant
390	far	1	6	far
399	fearvi	1	6	fear (vi)
406	fetch	1	6	fetch
421	flee	1	6	flee
432	flyn	1	6	fly (n)
438	forehead	1	6	forehead
441	forest	1	6	forest
476	goat	1	6	goat
491	green	1	6	green
513	heart	1	6	heart
515	hearthfireplace	1	6	hearth, fireplace
516	hearthfireplace	1	6	hearth, fireplace
520	here	1	6	here
524	hold	1	6	hold
545	howmany	1	6	how many
566	ice	1	6	ice
572	intestines	1	6	intestines
574	iron	1	6	iron
579	jump	1	6	jump
583	kickv	1	6	kick (v)
587	kissn	1	6	kiss (n)
597	langur	1	6	langur
609	leechwater	1	6	leech, water
612	leftside	1	6	left (side)
622	lien	1	6	lie (n)
644	loadn	1	6	load (n)
652	lungs	1	6	lungs
661	maize	1	6	maize
689	milletfinger	1	6	millet, finger
690	milletfinger	1	6	millet, finger
733	neck	1	6	neck
738	needtohaveto	1	6	need to, have to
752	noon	1	6	noon
755	nose	1	6	nose
768	otter	1	6	otter
769	otter	1	6	otter
770	outside	1	6	outside
771	outside	1	6	outside
775	palmsole	1	6	palm, sole
791	patientmarker	1	6	patient marker
794	peas	1	6	peas
796	pheasantkalij	1	6	pheasant, kalij
805	pillow	1	6	pillow
807	pinch	1	6	pinch
812	plait	1	6	plait
814	plantvt	1	6	plant  (vt)
817	ploughv	1	6	plough (v)
852	rainbow	1	6	rainbow
853	rainbow	1	6	rainbow
857	recognise	1	6	recognise
864	restn	1	6	rest (n)
867	rib	1	6	rib
868	rib	1	6	rib
871	riceunhuskedpaddy	1	6	rice, unhusked, paddy
881	roof	1	6	roof
882	roof	1	6	roof
896	rubsharpen	1	6	rub; sharpen
913	search	1	6	search
950	silver	1	6	silver
952	sing	1	6	sing
990	snake	1	6	snake
1008	song	1	6	song
1013	sour	1	6	sour
1014	sour	1	6	sour
1023	sparrow	1	6	sparrow
1028	speak	1	6	speak
1034	spicypungent	1	6	spicy, pungent
1046	spit	1	6	spit
1056	squirrel	1	6	squirrel
1064	stab	1	6	stab
1066	star	1	6	star
1089	suck	1	6	suck
1114	tearvt	1	6	tear (vt)
1115	tell	1	6	tell
1117	that	1	6	that
1120	thatside	1	6	that side
1140	think	1	6	think
1143	this	1	6	this
1148	thousand	1	6	thousand
1149	thousand	1	6	thousand
1161	tillhoe	1	6	till (hoe)
1169	tomorrow	1	6	tomorrow
1204	vomit	1	6	vomit
1205	waist	1	6	waist
1209	wait	1	6	wait
1246	white	1	6	white
1277	yearthis	1	6	year, this
1278	yearthis	1	6	year, this
1280	yellow	1	6	yellow
1281	yellow	1	6	yellow
3	2plexcl	1	5	2pl.excl
21	khoitampeople	1	5	Khoitam people
23	khoitampeople	1	5	Khoitam people
24	mijipeople	1	5	Miji people
31	namshupeople	1	5	Namshu people
40	rahungpeopleof	1	5	Rahung, people of
41	rahungpeopleof	1	5	Rahung, people of
47	shergaonpeopleof	1	5	Shergaon, people of
48	shergaonpeopleof	1	5	Shergaon, people of
49	fall	1	5	fall
58	abovetop	1	5	above, top
71	all	1	5	all
192	buffalo	1	5	buffalo
195	burnroastvt	1	5	burn, roast (vt)
207	cattlecow	1	5	cattle, cow
208	cattlecow	1	5	cattle, cow
214	chest	1	5	chest
225	chin	1	5	chin
234	civetorspottedwildcat	1	5	civet or spotted wild cat
238	clean	1	5	clean
241	clitoris	1	5	clitoris
249	cockroach	1	5	cockroach
250	cockroach	1	5	cockroach
256	come	1	5	come
258	comparativedegree	1	5	comparative degree
272	creepervine	1	5	creeper, vine
274	crow	1	5	crow
280	curevi	1	5	cure (vi)
291	daybeforetwodays	1	5	day before two days
292	daybeforetwodays	1	5	day before two days
296	daybeforetwodays	1	5	day before two days
320	dig	1	5	dig
324	disease	1	5	disease
345	dual	1	5	dual
346	eaglebuzzard	1	5	eagle, buzzard
348	eaglebuzzard	1	5	eagle, buzzard
383	face	1	5	face
422	?	2	5	sparrow / float
427	sisteryounger	1	5	sister, younger
431	flyn	1	5	fly (n)
447	friend	1	5	friend
452	frog	1	5	frog
498	hail	1	5	hail
507	hard	1	5	hard
543	da-prefix	2	5	star / trivet
576	upthere	1	5	up there
577	jackal	1	5	jackal
578	jackal	1	5	jackal
588	knee	1	5	knee
601	latevi	1	5	late (vi)
607	leechland	1	5	leech, land
608	leechland	1	5	leech, land
624	liftcompletelycarry	1	5	lift completely, carry
635	likelove	1	5	like, love
648	look	1	5	look
670	manure	1	5	manure
673	marrow	1	5	marrow
683	meet	1	5	meet
734	neck	1	5	neck
767	other	1	5	other
781	partridge	1	5	partridge
787	pathroad	1	5	path, road
801	pheasanttragopan	1	5	pheasant, tragopan
815	play	1	5	play
843	question	1	5	question
886	root	1	5	root
899	saliva	1	5	saliva
923	sew	1	5	sew
955	sisteryounger	1	5	sister, younger
956	sisteryounger	1	5	sister, younger
987	smell2vi	1	5	smell2 (vi)
1017	sowbroadcast	1	5	sow, broadcast
1038	spider	1	5	spider
1052	split	1	5	split
1057	squirrel	1	5	squirrel
1060	squirrelflying	1	5	squirrel, flying
1078	story	1	5	story
1098	sweet	1	5	sweet
1127	thief	1	5	thief
1129	thief	1	5	thief
1137	thing	1	5	thing
1162	tiredvi	1	5	tired (vi)
1188	twist	1	5	twist
1214	walkingstick	1	5	walking stick
1215	walkingstick	1	5	walking stick
1224	wealthy	1	5	wealthy
1225	wealthy	1	5	wealthy
1226	wear	1	5	wear
1259	wing	1	5	wing
1268	word	1	5	word
1270	wringsqueeze	1	5	wring, squeeze
11	bugun	1	4	Bugun
12	bugun	1	4	Bugun
27	boiln	1	4	boil (n)
35	puroik	1	4	Puroik
38	puroik	1	4	Puroik
43	sherdukpen	1	4	Sherdukpen
50	thembangpeople	1	4	Thembang people
51	thembangpeople	1	4	Thembang people
85	ascend	1	4	ascend
95	backn	1	4	back (n)
96	backwards	1	4	back (wards)
110	bat	1	4	bat
111	bat	1	4	bat
118	beautiful	1	4	beautiful
126	beerstrainer	1	4	beer strainer
127	beerstrainer	1	4	beer strainer
128	behind	1	4	behind
148	kickv	1	4	kick (v)
156	knee	1	4	knee
162	borrow	1	4	borrow
174	bridgehanging	1	4	bridge, hanging
177	brotherelder	1	4	brother (elder)
228	chin	1	4	chin
279	curcumasp	1	4	curcuma sp.
302	deaf	1	4	deaf
313	deersambar	1	4	deer, sambar
326	pull	1	4	pull
333	downvisible	1	4	down (visible)
334	thunder	2	4	dragon, thunder, lightning / lightning
374	elephant	1	4	elephant
384	falcon	1	4	falcon
386	falcon	1	4	falcon
403	fence	1	4	fence
460	fryingpan	1	4	frying pan
495	gum	1	4	gum
499	hail	1	4	hail
509	hatch	1	4	hatch
534	hornet	1	4	hornet
539	horsefly	1	4	horsefly
547	howmany	1	4	how many
548	howmany	1	4	how many
551	sunday	1	4	sun, day
586	trivet	1	4	trivet
686	middlecentre	1	4	middle / centre
698	morning	1	4	morning
742	netforfishing	1	4	net for fishing
750	nominaliser	1	4	nominaliser
759	oil	1	4	oil
823	pour	1	4	pour
829	pumpkin	1	4	pumpkin
830	pumpkin	1	4	pumpkin
833	pumpkin	1	4	pumpkin
856	reap	1	4	reap
895	rub	1	4	rub
897	run	1	4	run
908	sand	1	4	sand
912	scratch	1	4	scratch
926	shake	1	4	shake
953	sisterelder	1	4	sister, elder
997	sodaash	1	4	soda ash
1006	song	1	4	song
1018	sowbroadcast	1	4	sow, broadcast
1070	steam	1	4	steam
1090	suck	1	4	suck
1095	sunday	1	4	sun, day
1186	tusk	1	4	tusk
1194	uproot	1	4	uproot
1196	vagina	1	4	vagina
1232	wet	1	4	wet
1233	wet	1	4	wet
1235	wheat	1	4	wheat
1237	wheat	1	4	wheat
1241	where	1	4	where
1262	wipe	1	4	wipe
1269	work	1	4	work
1272	yearnext	1	4	year, next
2	2plexcl	1	3	2pl.excl
16	indoaryanperson	1	3	Indo-Aryan person
17	jerigaonpeople	1	3	Jerigaon people
29	monpa	1	3	Monpa
44	sherdukpen	1	3	Sherdukpen
97	backwards	1	3	back (wards)
105	friend	1	3	friend
139	bindv	1	3	bind (v)
150	blowwind	1	3	blow (wind)
212	leechland	1	3	leech, land
215	chest	1	3	chest
216	leechwater	1	3	leech, water
229	chin	1	3	chin
236	civetpalm	1	3	civet, palm
237	civetpalm	1	3	civet, palm
314	defeatvi	1	3	defeat (vi)
316	deityghost	1	3	deity, ghost
353	earthworm	1	3	earthworm
354	earthworm	1	3	earthworm
412	finger	1	3	finger
413	finger	1	3	finger
419	flame	1	3	flame
428	flow	1	3	flow
430	flow	1	3	flow
468	garden	1	3	garden
484	gourd	1	3	gourd
485	gourd	1	3	gourd
486	grandfather	1	3	grandfather
504	haltstop	1	3	halt, stop
521	here	1	3	here
528	hornbill	1	3	hornbill
533	hornet	1	3	hornet
540	horsefly	1	3	horsefly
591	knee	1	3	knee
633	lightning	1	3	lightning
651	lungs	1	3	lungs
664	make	1	3	make
671	manure	1	3	manure
712	mouth	1	3	mouth
721	nagaserpentdeity	1	3	naga, serpent deity
766	other	1	3	other
776	palmsole	1	3	palm, sole
777	palmsole	1	3	palm, sole
778	pangolin	1	3	pangolin
800	pheasanttragopan	1	3	pheasant, tragopan
816	play	1	3	play
824	present	1	3	present
874	ridemount	1	3	ride, mount
891	roundsmallobject	1	3	round, small object
900	saliva	1	3	saliva
924	shade	1	3	shade
937	shoefootwear	1	3	shoe, footwear
984	smelln	1	3	smell (n)
1037	spider	1	3	spider
1040	spider	1	3	spider
1062	squirrelflying	1	3	squirrel, flying
1067	star	1	3	star
1075	stich	1	3	stich
1138	thing	1	3	thing
1155	thundervi	1	3	thunder (vi)
1198	vegetableleafy	1	3	vegetable, leafy
1200	veranda	1	3	veranda
1208	waist	1	3	waist
14	indoaryanperson	1	2	Indo-Aryan person
19	jerigaonpeople	1	2	Jerigaon people
46	eye	1	2	eye
57	finger	1	2	finger
66	afternoon	1	2	afternoon
76	amaranth	1	2	amaranth
169	knee	1	2	knee
178	brotherelder	1	2	brother (elder)
179	brotherelder	1	2	brother (elder)
230	lightning	1	2	lightning
242	clitoris	1	2	clitoris
270	coverv	1	2	cover (v)
301	peas	1	2	peas
341	dryadj	1	2	dry (adj.)
347	quarrelv	1	2	quarrel (v)
351	ear	1	2	ear
355	earthworm	1	2	earthworm
356	earthworm	1	2	earthworm
425	shake	1	2	shake
429	sour	1	2	sour
433	flyn	1	2	fly (n)
435	sparrow	1	2	sparrow
443	forest	1	2	forest
449	sparrow	1	2	sparrow
453	frog	1	2	frog
469	garden	1	2	garden
514	heart	1	2	heart
531	hornbill	1	2	hornbill
532	hornbill	1	2	hornbill
541	horsefly	1	2	horsefly
616	leftside	1	2	left (side)
634	lightning	1	2	lightning
707	mountainpeak	1	2	mountain peak
753	noon	1	2	noon
779	pangolin	1	2	pangolin
786	partridge	1	2	partridge
855	rainbow	1	2	rainbow
888	rope	1	2	rope
945	shoulder	1	2	shoulder
946	shoulder	1	2	shoulder
949	sickvi	1	2	sick (vi)
951	silver	1	2	silver
986	smell1vi	1	2	smell1 (vi)
992	snatchaway	1	2	snatch away
1024	sparrow	1	2	sparrow
1025	sparrow	1	2	sparrow
1029	speak	1	2	speak
1041	spider	1	2	spider
1058	squirrel	1	2	squirrel
1063	squirrelflying	1	2	squirrel, flying
1071	steam	1	2	steam
1079	story	1	2	story
1085	stumptree	1	2	stump (tree)
1087	stumptree	1	2	stump (tree)
1106	takin	1	2	takin
1107	takin	1	2	takin
1121	thatside	1	2	that side
1160	tiger	1	2	tiger
1179	trivet	1	2	trivet
1240	where	1	2	where
1248	white	1	2	white
1276	yearnext	1	2	year, next
1285	2plexcl	1	2	2pl.excl
0	spider	1	1	spider
8	3sg	1	1	3sg
9	3sg	1	1	3sg
10	3sg	1	1	3sg
20	jerigaonpeople	1	1	Jerigaon people
26	mijipeople	1	1	Miji people
34	cloudmistfog	1	1	cloud, mist, fog
36	come	1	1	come
42	daybeforeyesterday	1	1	day before yesterday
53	thembangpeople	1	1	Thembang people
54	thembangpeople	1	1	Thembang people
63	finger	1	1	finger
70	alivehealthy	1	1	alive, healthy
73	all	1	1	all
84	arrow	1	1	arrow
91	attic	1	1	attic
93	axe	1	1	axe
98	flyn	1	1	fly (n)
119	honey	1	1	honey
130	hornbill	1	1	hornbill
133	bellyabdomen	1	1	belly, abdomen
141	horsefly	1	1	horsefly
180	brotherelder	1	1	brother (elder)
187	buckwheatbitter	1	1	buckwheat, bitter
190	buckwheatsweet	1	1	buckwheat, sweet
213	charcoal	1	1	charcoal
220	leechwater	1	1	leech, water
226	lightning	1	1	lightning
227	lightning	1	1	lightning
231	lightning	1	1	lightning
243	clitoris	1	1	clitoris
245	maize	1	1	maize
248	mouth	1	1	mouth
254	neck	1	1	neck
257	nose	1	1	nose
264	nose	1	1	nose
267	cotton	1	1	cotton
275	crow	1	1	crow
293	other	1	1	other
294	outside	1	1	outside
295	palmsole	1	1	palm, sole
299	partridge	1	1	partridge
303	deaf	1	1	deaf
304	deaf	1	1	deaf
305	deaf	1	1	deaf
309	pillow	1	1	pillow
317	pinekindle	1	1	pine kindle
323	dirty	1	1	dirty
336	dragonthunderlightning	1	1	dragon, thunder, lightning
340	pumpkin	1	1	pumpkin
